,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,predicted,actual,error
11871,25.156,1003.6,79.526,3.1589,20.689,1061.4,550.08,112.45,10.577,1.5383,51.178,112.61478,112.45,0.16477661132812216
11872,25.67,1003.9,76.006,3.8403,25.76,1081.1,544.38,130.54,12.027,0.74923,54.854,130.39673,130.54,-0.14327148437499204
11873,26.497,1004.1,73.712,4.1896,28.322,1093.3,542.52,140.69,12.824,0.59854,58.209,140.43192,140.69,-0.2580847167968727
11874,27.359,1004.2,71.917,4.0428,26.833,1086.7,544.19,134.42,12.324,0.77951,54.518,134.18697,134.42,-0.233034057617175
11875,28.311,1004.2,69.348,4.5544,30.419,1098.4,538.62,145.72,13.219,1.1933,57.182,147.56337,145.72,1.8433697509765636
11876,29.06,1004.2,69.409,4.3935,29.225,1099.8,543.19,144.56,12.943,1.5395,58.546,145.65048,144.56,1.0904821777343727
11877,29.648,1004.3,69.631,4.4793,29.839,1100.1,541.64,145.73,13.077,1.1527,55.755,146.56453,145.73,0.8345294189453227
11878,32.095,1003.5,54.585,4.4595,29.703,1100.4,542.34,146.06,13.183,0.35119,55.253,146.37453,146.06,0.3145269775390602
11879,31.061,1003.9,51.08,4.416,29.501,1100.0,542.97,143.59,13.004,0.062556,60.643,145.31323,143.59,1.7232324218749966
11880,30.669,1004.2,52.718,4.3651,29.57,1099.7,542.72,144.97,12.97,0.088768,57.777,145.73344,144.97,0.7634442138671886
11881,29.498,1004.6,52.171,4.4604,30.499,1099.7,539.6,147.86,13.227,0.42957,56.293,148.96051,147.86,1.1005102539062364
11882,28.375,1004.8,53.522,4.4403,30.314,1100.3,540.41,148.71,13.333,0.56364,56.082,149.2188,148.71,0.5087957763671795
11883,26.96,1004.9,59.168,4.3961,30.326,1100.1,539.65,148.93,13.29,0.67969,56.072,149.79329,148.93,0.8632891845703057
11884,25.766,1004.7,63.215,3.8551,26.151,1092.5,549.11,135.49,12.29,0.34065,62.935,135.17236,135.49,-0.3176367187500091
11885,24.401,1004.4,68.257,4.4446,31.057,1099.8,537.01,150.98,13.391,0.37775,56.058,151.84444,150.98,0.8644366455078227
11886,23.193,1004.4,72.094,4.4141,30.878,1099.6,537.56,151.26,13.289,0.33969,56.428,151.4918,151.26,0.2318060302734466
11887,22.342,1004.4,74.657,3.7342,25.283,1089.0,549.81,133.62,12.017,0.50751,62.143,133.84306,133.62,0.22306335449218295
11888,21.812,1004.4,76.307,3.7548,25.434,1090.1,549.99,134.74,11.974,0.43214,63.121,134.49435,134.74,-0.2456457519531341
11889,21.547,1004.7,77.4,3.7932,25.375,1090.0,550.04,134.74,11.968,0.60724,63.978,134.4275,134.74,-0.3124945068359466
11890,21.575,1005.0,78.818,3.8295,25.385,1090.2,549.9,134.72,11.963,0.41444,64.224,134.47675,134.72,-0.24325439453124886
11891,22.953,1005.4,73.591,3.8823,25.954,1091.9,549.59,135.09,12.22,0.42273,64.547,135.3925,135.09,0.3025018310546841
11892,25.583,1005.6,65.635,4.5051,30.515,1099.5,539.33,148.62,13.25,0.6773,60.844,149.4061,148.62,0.7860974121093705
11893,28.262,1005.8,59.825,4.5288,30.324,1100.1,540.02,147.3,13.262,0.31393,58.207,148.73747,147.3,1.4374725341796761
11894,29.97,1006.1,54.346,4.4363,29.591,1100.2,542.64,145.03,13.017,0.78071,60.405,146.56383,145.03,1.5338275146484364
11895,31.635,1006.2,49.95,4.1941,27.36,1099.2,549.33,137.46,12.617,0.56966,68.404,138.04253,137.46,0.5825262451171795
11896,32.976,1006.3,47.552,4.6478,30.821,1099.7,538.4,148.33,13.357,0.78818,56.239,148.30922,148.33,-0.020780639648450006
11897,33.451,1006.2,44.145,4.6785,30.983,1100.1,537.74,149.41,13.451,0.93713,56.793,149.1095,149.41,-0.3005029296874966
11898,33.536,1006.0,46.621,4.5425,30.139,1099.8,540.91,147.29,13.206,1.0431,56.81,146.91063,147.29,-0.37937072753905454
11899,33.37,1005.8,47.938,4.4594,29.764,1099.6,542.51,146.33,13.191,0.39406,54.701,145.68579,146.33,-0.6442089843750125
11900,32.631,1005.6,52.556,4.4278,29.837,1100.4,541.6,146.39,13.183,0.13304,53.097,146.56422,146.39,0.17422424316407614
11901,31.863,1005.6,57.68,4.4612,29.952,1100.0,541.15,146.14,13.136,0.43454,54.591,146.53041,146.14,0.39041076660157614
11902,30.75,1005.6,57.948,4.4757,30.109,1100.3,541.04,146.62,13.201,0.30417,55.361,147.43053,146.62,0.810526733398433
11903,29.557,1005.8,66.453,4.4291,30.005,1100.3,541.18,146.34,13.152,0.50298,53.731,147.08574,146.34,0.7457391357421841
11904,28.175,1005.9,75.41,4.3615,29.546,1099.9,542.54,145.52,12.96,0.37131,54.085,145.45639,145.52,-0.06360961914063523
11905,27.084,1005.9,79.895,3.8833,26.23,1092.5,549.57,135.05,12.134,0.24078,55.661,134.61641,135.05,-0.43359069824219887
11906,26.053,1005.7,82.079,4.4272,30.171,1100.0,540.05,147.63,13.231,0.31613,53.524,147.93294,147.63,0.30293762207031705
11907,25.234,1005.5,88.806,4.4177,29.957,1100.2,541.17,147.44,13.248,0.23274,53.559,147.32494,147.44,-0.11506408691406023
11908,24.565,1005.3,92.345,3.9011,25.677,1090.8,549.88,134.1,12.139,0.15211,54.317,134.22858,134.1,0.12857666015625568
11909,24.123,1005.1,94.033,3.8858,25.573,1090.2,549.77,133.73,12.016,0.27209,54.619,133.9388,133.73,0.20879699707032273
11910,23.899,1005.0,95.018,3.9183,25.58,1090.7,550.01,133.75,11.979,0.38971,54.754,134.13004,133.75,0.380035400390625
11911,23.733,1005.1,95.777,3.9491,25.498,1090.4,550.25,133.74,11.942,0.19831,54.078,133.901,133.74,0.1610009765624909
11912,23.693,1005.1,95.847,3.7706,24.211,1082.6,549.95,128.3,11.583,0.51479,53.754,128.22153,128.3,-0.07847290039063637
11913,23.547,1005.0,98.655,3.3887,20.46,1060.7,550.04,112.78,10.593,1.6673,49.64,112.52504,112.78,-0.25496032714843864
11914,23.596,1004.8,99.319,4.3743,27.275,1086.1,542.01,136.1,12.396,0.8568,53.764,134.82877,136.1,-1.2712341308593693
11915,25.007,1004.9,97.489,4.485,29.19,1099.9,543.51,144.08,12.905,0.092872,57.055,144.15721,144.08,0.077211303710925
11916,26.68,1004.8,90.474,4.437,29.468,1100.1,542.98,144.33,13.073,0.37002,54.268,145.01895,144.33,0.6889514160156125
11917,27.946,1004.6,85.939,4.3743,29.085,1099.7,543.8,143.92,13.016,0.2576,53.673,143.89342,143.92,-0.026582641601549994
11918,29.17,1004.5,82.017,4.3972,29.288,1099.7,543.13,144.2,13.116,0.76155,53.931,144.59628,144.2,0.39628295898438637
11919,30.199,1004.2,74.771,4.346,29.151,1099.9,544.02,144.23,12.852,0.65585,54.148,143.89963,144.23,-0.33037231445311477
11920,31.179,1003.8,63.592,4.4569,29.577,1099.7,542.67,145.74,13.048,0.34205,55.629,145.14908,145.74,-0.5909216308593841
11921,32.134,1003.3,56.388,4.4833,29.734,1099.8,541.92,146.32,13.059,0.31077,56.593,145.7642,146.32,-0.5557940673828057
11922,33.239,1002.6,45.054,4.5262,29.891,1100.3,541.6,146.87,13.203,0.43264,57.6,146.90694,146.87,0.03693664550780795
11923,34.332,1001.7,42.755,4.5098,29.826,1099.9,541.94,146.54,13.092,0.25479,56.351,145.89357,146.54,-0.6464300537109295
11924,34.483,1000.9,42.615,4.444,29.527,1099.8,543.32,145.83,13.124,0.25391,56.644,144.97021,145.83,-0.8597851562500125
11925,34.138,1000.2,43.563,4.4517,29.754,1100.2,542.51,146.11,13.038,0.67162,58.604,145.8963,146.11,-0.21369873046876364
11926,33.128,999.57,48.338,4.3448,29.384,1099.9,543.9,145.1,12.976,0.73253,58.884,144.84706,145.1,-0.2529388427734318
11927,31.249,999.06,69.845,4.3391,29.492,1100.2,543.68,144.39,12.997,0.93798,54.034,144.80034,144.39,0.41033874511720114
11928,29.337,998.58,81.55,4.3272,29.309,1100.4,544.39,143.74,13.047,0.5539,51.989,144.28233,143.74,0.5423333740234284
11929,28.311,998.42,79.227,4.3623,29.456,1099.9,543.27,144.55,13.029,0.22105,53.213,144.92967,144.55,0.37967224121092613
11930,27.705,998.14,71.849,4.3309,29.494,1099.8,542.98,145.72,13.058,0.28666,56.268,145.78372,145.72,0.06372192382812614
11931,26.3,997.89,69.93,4.4135,30.389,1100.0,540.2,148.61,13.247,0.32522,56.652,148.81322,148.61,0.20321716308592386
11932,25.565,997.27,71.06,3.8421,25.935,1090.9,550.2,134.21,12.152,0.15922,60.41,134.29176,134.21,0.08176330566405454
11933,25.419,996.89,71.431,3.883,26.052,1091.8,550.44,134.55,12.195,0.16256,61.56,134.6902,134.55,0.14020080566405113
11934,25.506,996.17,74.615,3.9043,26.323,1093.5,550.27,135.75,12.237,0.17223,59.968,136.31252,135.75,0.5625152587890625
11935,26.023,995.79,87.282,3.9559,26.511,1093.7,550.34,135.75,12.139,0.10681,56.569,135.71088,135.75,-0.03912353515625
11936,26.19,996.02,87.056,3.3855,22.267,1069.4,550.4,118.4,11.01,1.0759,49.081,118.13916,118.4,-0.2608398437500057
11937,25.742,995.95,85.081,3.2439,20.909,1062.0,549.98,113.53,10.807,1.5115,48.551,113.31498,113.53,-0.2150204467773449
11938,25.821,995.96,87.788,4.3805,29.814,1099.7,542.31,144.79,12.985,0.29288,57.974,145.5494,144.79,0.7593927001953205
11939,27.902,996.23,76.704,4.1204,27.275,1094.7,548.18,136.31,12.433,0.13404,61.068,136.1476,136.31,-0.16240173339843977
11940,28.693,996.66,70.562,4.2909,28.856,1099.6,545.34,142.23,12.883,0.26398,60.96,143.08421,142.23,0.8542132568359477
11941,29.936,996.91,64.973,4.3381,29.321,1099.6,544.05,144.25,12.888,0.32587,59.925,144.21817,144.25,-0.031829833984375
11942,31.367,997.34,62.942,4.2803,28.694,1100.1,546.78,142.58,12.832,1.3318,61.832,142.90733,142.58,0.327333374023425
11943,31.328,997.85,64.425,4.399,29.274,1100.2,544.28,143.89,12.918,0.87974,57.716,144.62593,143.89,0.7359307861328261
11944,28.53,999.08,75.773,4.3264,29.07,1099.7,544.6,144.12,12.918,0.0061148,55.088,143.84451,144.12,-0.27548706054687955
11945,28.722,999.31,71.741,4.3155,29.171,1099.9,544.11,144.09,12.996,0.35506,57.608,144.64842,144.09,0.5584222412109341
11946,28.496,999.49,77.475,4.3241,29.114,1100.1,544.72,144.12,12.979,0.35562,55.367,144.18512,144.12,0.06511962890624545
11947,28.537,1000.1,74.67,4.4031,29.725,1099.9,542.21,145.94,13.103,0.60097,56.77,146.0802,145.94,0.14020019531250227
11948,28.139,1000.7,70.17,4.4021,29.859,1100.2,542.13,146.6,13.169,0.29627,55.917,146.72719,146.6,0.12718811035156818
11949,27.656,1001.3,69.466,4.4505,30.212,1100.2,540.47,147.3,13.24,0.3548,56.047,148.19301,147.3,0.8930084228515511
11950,27.193,1002.1,72.018,4.4029,29.834,1100.3,541.56,146.73,13.212,0.47149,55.75,147.43694,146.73,0.7069354248046977
11951,26.714,1002.9,74.503,4.3931,30.144,1100.2,540.54,147.42,13.254,0.23238,55.03,148.00485,147.42,0.5848522949218875
11952,26.076,1003.3,79.488,4.3893,29.999,1100.1,541.16,147.2,13.296,0.23192,54.673,147.44406,147.2,0.24406127929688637
11953,25.679,1003.5,82.323,4.4173,30.247,1100.1,540.19,147.72,13.256,0.32824,54.831,148.17471,147.72,0.45471313476562614
11954,25.332,1003.6,85.504,3.886,25.925,1091.8,550.07,134.52,12.169,0.21566,56.638,134.60121,134.52,0.08121154785155227
11955,24.979,1003.8,88.164,3.8594,25.789,1091.6,550.45,134.27,12.151,0.21838,56.643,134.4288,134.27,0.15880249023436477
11956,24.853,1004.0,90.179,3.8579,25.926,1092.4,549.84,134.73,12.157,0.301,57.297,135.01604,134.73,0.28603698730469773
11957,24.738,1003.9,91.108,3.8567,25.912,1091.5,549.85,134.72,12.104,0.21853,56.604,134.63596,134.72,-0.08404418945312386
11958,24.187,1004.1,91.982,3.5796,23.584,1078.5,550.35,125.24,11.434,0.75973,53.474,125.11267,125.24,-0.12732910156249488
11959,23.718,1004.4,91.735,3.1804,20.52,1061.0,550.3,112.69,10.558,1.6617,51.499,112.5923,112.69,-0.09769958496093523
11960,24.064,1004.7,90.795,4.2648,28.916,1093.6,540.98,142.71,12.786,0.5074,55.299,141.994,142.71,-0.7159967041015705
11961,25.102,1004.9,85.525,4.4614,30.105,1099.6,540.89,146.73,13.118,0.21745,56.709,147.04726,146.73,0.31725646972657273
11962,26.587,1005.0,77.851,4.4638,29.98,1099.8,541.13,146.55,13.142,0.37007,58.136,146.78844,146.55,0.23843688964842613
11963,28.012,1005.1,67.684,4.4044,29.558,1099.7,542.45,145.96,13.138,0.55957,59.57,146.11974,145.96,0.15973571777342954
11964,29.28,1005.2,58.996,4.4596,29.921,1099.6,541.04,146.8,13.16,1.0385,59.958,147.5948,146.8,0.7948028564453011
11965,30.338,1005.3,52.966,4.4989,30.047,1099.8,540.56,147.35,13.109,0.93233,59.456,147.84178,147.35,0.4917816162109432
11966,31.278,1005.4,49.531,4.524,30.166,1099.8,540.38,147.29,13.239,0.52728,58.698,147.79822,147.29,0.508217773437508
11967,32.137,1005.3,49.922,4.6066,30.253,1099.7,539.8,147.62,13.271,0.39906,56.633,147.56169,147.62,-0.05830871582031705
11968,32.955,1005.3,47.7,4.59,30.386,1099.8,539.31,147.77,13.297,0.54409,56.497,147.69753,147.77,-0.07247497558594773
11969,32.814,1005.1,42.003,4.3856,29.068,1099.8,544.32,144.56,12.949,0.18028,62.624,143.65816,144.56,-0.9018426513671898
11970,32.421,1004.8,41.616,4.3768,29.368,1100.2,543.08,145.22,13.048,0.16355,62.391,145.09601,145.22,-0.12399169921874886
11971,31.611,1004.8,42.295,4.441,29.721,1100.3,542.14,146.04,13.19,0.27284,62.407,146.55194,146.04,0.511940917968758
11972,31.231,1004.9,46.192,4.4751,30.23,1100.2,540.28,147.22,13.257,0.3186,59.364,148.22276,147.22,1.0027630615234386
11973,30.168,1005.2,55.885,4.4483,30.311,1099.8,539.97,147.55,13.3,0.49071,56.346,148.25455,147.55,0.7045471191406136
11974,28.588,1005.6,60.297,4.4824,30.825,1099.8,538.01,149.12,13.445,0.48699,55.602,150.05505,149.12,0.9350537109374955
11975,26.817,1005.9,60.806,4.4468,30.439,1100.2,539.26,149.08,13.281,0.21359,56.575,149.81725,149.08,0.737245483398425
11976,25.847,1006.2,57.731,4.4802,30.816,1100.3,537.93,150.55,13.462,0.37136,56.678,151.72864,150.55,1.1786376953124886
11977,24.925,1006.4,65.711,4.3643,30.109,1100.1,539.73,149.3,13.226,0.49878,59.052,149.6111,149.3,0.31109924316405113
11978,24.706,1006.2,65.242,3.8511,25.796,1091.3,549.96,134.27,12.236,0.23388,63.998,134.3503,134.27,0.08029602050780227
11979,25.262,1006.1,62.004,3.8683,25.901,1092.2,550.43,134.13,12.285,0.27399,65.006,134.4609,134.13,0.33090698242187955
11980,25.604,1006.3,56.217,3.8577,25.931,1092.6,550.24,134.24,12.252,0.29535,67.906,134.47427,134.24,0.2342736816406159
11981,25.213,1006.5,55.429,3.8223,26.014,1093.1,550.18,134.71,12.202,0.28009,68.741,134.76935,134.71,0.05934814453124204
11982,24.918,1006.8,55.697,3.3648,22.322,1071.5,550.03,119.83,11.171,1.0764,61.419,119.62842,119.83,-0.2015820312499983
11983,23.634,1007.0,63.814,3.1253,20.368,1060.9,550.25,112.67,10.76,1.6599,56.297,112.44347,112.67,-0.2265338134765642
11984,23.458,1007.3,68.159,3.5569,23.498,1078.4,550.33,125.13,11.612,0.844,62.014,125.31308,125.13,0.18307983398437955
11985,25.186,1007.6,63.561,4.5186,30.839,1099.7,538.18,149.2,13.283,0.37239,59.817,150.4041,149.2,1.2040985107421989
11986,27.418,1008.0,59.943,4.4701,29.792,1100.2,541.31,146.63,13.152,0.42079,59.664,147.88689,146.63,1.256886596679692
11987,28.657,1008.3,60.233,4.5033,29.933,1099.7,540.82,146.57,13.17,0.7268,56.738,147.87222,146.57,1.3022229003906318
11988,29.582,1008.4,60.729,4.4454,29.463,1100.0,542.46,145.52,13.167,1.1395,58.762,146.68987,145.52,1.1698651123046773
11989,30.258,1008.4,62.097,4.4796,29.699,1100.3,541.73,145.94,13.136,1.309,57.251,147.16045,145.94,1.2204461669921898
11990,30.908,1008.5,58.08,4.4971,29.567,1100.4,542.07,145.63,13.152,0.25953,55.92,146.51907,145.63,0.8890734863281295
11991,31.517,1008.3,57.352,4.5061,29.708,1100.0,541.7,145.72,13.152,0.32276,55.855,146.32755,145.72,0.6075451660156261
11992,32.161,1008.0,51.739,4.4132,29.265,1100.1,543.41,144.92,13.134,0.20614,57.827,145.13148,144.92,0.211484985351575
11993,31.789,1007.9,56.296,4.4652,29.667,1100.0,542.04,145.7,13.145,0.0036653,54.238,145.9957,145.7,0.29569702148438637
11994,30.088,1006.6,61.017,4.4722,29.649,1100.1,541.73,146.08,13.174,0.020591,55.194,146.52162,146.08,0.44162170410155
11995,29.099,1006.3,60.225,4.4548,29.571,1100.4,541.91,146.45,13.178,0.72035,58.155,147.27911,146.45,0.8291137695312614
11996,28.224,1006.1,62.17,4.4815,29.978,1100.3,540.52,147.3,13.237,0.72709,56.271,148.49817,147.3,1.1981689453124886
11997,27.375,1006.0,67.074,4.3967,29.664,1100.3,541.7,146.76,13.185,0.73114,56.233,147.54765,146.76,0.7876531982421966
11998,26.619,1006.1,69.127,4.4358,30.085,1100.2,540.28,147.85,13.275,0.2632,56.175,148.50102,147.85,0.6510223388671932
11999,25.864,1005.7,69.352,4.4096,30.131,1100.0,539.92,148.38,13.308,0.23866,55.893,148.91544,148.38,0.5354357910156295
12000,25.129,1005.3,70.783,3.8479,25.882,1092.1,550.07,134.52,12.166,0.32504,61.691,134.61707,134.52,0.09706542968748977
12001,24.857,1004.8,71.607,3.8161,25.948,1092.5,549.89,134.75,12.041,0.34968,61.445,134.88936,134.75,0.1393585205078125
12002,24.726,1004.6,74.229,3.5596,23.746,1079.7,549.85,125.71,11.586,0.85364,58.435,126.16081,125.71,0.45081237792969375
12003,24.581,1004.4,79.27,3.8235,25.913,1092.0,549.92,134.73,12.053,0.47409,61.076,134.76173,134.73,0.03173400878907273
12004,24.613,1004.1,81.072,3.6684,24.663,1084.5,549.71,129.29,11.701,0.45231,57.88,129.46594,129.29,0.17594238281250796
12005,24.6,1003.6,83.861,3.1302,20.407,1060.1,550.06,111.75,10.706,1.5558,48.642,112.00242,111.75,0.25241851806640625
12006,24.871,1003.3,89.229,3.1909,20.439,1060.2,550.02,111.74,10.768,1.6718,49.0,112.04565,111.74,0.30564666748047387
12007,25.354,1003.2,89.066,3.4175,21.916,1069.2,549.97,117.86,11.165,1.2355,51.444,118.05652,117.86,0.19651855468750057
12008,26.063,1003.1,84.403,3.245,20.708,1062.1,550.14,112.4,10.833,1.3301,49.097,112.86626,112.4,0.4662567138671818
12009,26.805,1003.1,79.146,4.5137,30.18,1099.6,540.25,146.18,13.168,0.10854,56.257,147.04558,146.18,0.8655780029296807
12010,27.699,1003.0,74.052,4.1265,27.135,1093.0,547.03,135.66,12.479,0.82475,60.474,135.9569,135.66,0.2968939208984409
12011,29.225,1002.7,65.245,4.7624,31.716,1100.3,535.62,146.74,13.504,1.059,64.167,149.48264,146.74,2.742635498046866
12012,30.397,1002.4,59.424,4.5677,30.628,1099.8,539.18,147.36,13.292,1.2318,58.848,148.62305,147.36,1.2630468749999864
12013,30.472,1002.1,63.696,4.396,29.248,1100.2,544.07,144.8,13.008,0.32856,56.69,144.78523,144.8,-0.014767456054698869
12014,30.827,1001.7,57.847,4.4841,29.674,1099.9,542.49,145.53,13.109,0.25429,56.581,146.04033,145.53,0.5103289794921864
12015,30.847,1000.9,58.038,4.0844,26.495,1094.9,549.56,133.77,12.413,0.30419,61.141,134.6211,133.77,0.8510937499999898
12016,30.369,1000.8,59.165,4.298,28.375,1099.9,546.76,139.77,12.721,0.10603,62.162,141.48509,139.77,1.7150921630859273
12017,28.573,1000.7,67.669,3.9453,26.103,1093.0,550.02,133.78,12.233,0.43594,59.148,134.39186,133.78,0.6118609619140614
12018,27.419,1000.8,74.555,3.8826,25.923,1092.4,549.92,133.77,12.271,0.48322,56.67,134.67235,133.77,0.9023480224609273
12019,26.465,1000.8,79.975,3.8886,25.931,1092.2,549.66,134.17,12.316,0.72517,57.569,134.96576,134.17,0.7957592773437625
12020,25.702,1000.8,83.926,4.0058,27.016,1098.2,549.99,139.09,12.37,0.16204,59.637,139.01021,139.09,-0.07979187011719091
12021,25.159,1000.7,86.402,4.4763,30.438,1100.1,539.78,148.02,13.286,0.1618,54.311,148.52074,148.02,0.5007366943359273
12022,24.789,1000.6,87.849,4.3929,29.747,1100.1,541.77,146.84,13.142,0.097854,55.775,146.8625,146.84,0.02250305175780909
12023,24.557,1000.2,88.953,4.3942,29.41,1100.2,542.75,146.33,13.067,0.25295,56.107,146.18285,146.33,-0.147153930664075
12024,24.566,1000.1,89.885,3.221,20.774,1061.9,549.91,113.37,10.799,1.4545,49.534,113.406006,113.37,0.03600585937499545
12025,24.508,1000.1,89.983,3.2064,20.515,1061.0,550.15,112.7,10.808,1.5401,48.968,112.70574,112.7,0.005741882324215908
12026,24.47,1000.2,90.053,3.2032,20.423,1059.8,550.16,111.78,10.785,1.8185,48.613,111.98653,111.78,0.20652648925781136
12027,24.561,1000.4,90.695,4.3431,29.229,1089.2,537.96,140.91,12.813,0.82159,51.803,140.75139,140.91,-0.1586114501953091
12028,24.521,1000.5,88.903,3.5605,23.197,1071.8,547.42,122.18,11.427,1.1199,51.724,122.48857,122.18,0.3085711669921807
12029,24.39,1000.9,91.358,4.5864,30.998,1099.5,537.41,148.98,13.295,0.3957,54.914,149.51726,148.98,0.5372576904296977
12030,25.476,1001.3,89.623,4.3851,29.333,1099.8,543.75,145.06,12.987,0.19401,56.052,144.77829,145.06,-0.2817102050781273
12031,26.738,1001.4,83.206,4.4716,29.863,1099.9,541.87,146.15,13.105,0.034786,54.415,146.11076,146.15,-0.039236450195318184
12032,28.009,1001.4,74.412,4.4532,29.651,1099.6,542.59,145.42,13.014,0.47136,57.076,145.63203,145.42,0.212034301757825
12033,28.999,1001.6,71.426,4.4309,29.554,1099.9,542.86,144.72,13.025,0.86215,58.112,145.70268,144.72,0.9826824951171886
12034,31.925,1001.8,61.974,4.4716,29.9,1099.8,541.65,145.85,13.088,0.17469,55.045,145.5298,145.85,-0.3201995849609318
12035,32.057,1002.0,63.151,4.3993,29.196,1099.8,543.99,144.57,13.029,0.0015935,54.057,143.9399,144.57,-0.6301043701171807
12036,31.922,1002.1,65.735,4.3823,29.104,1099.6,544.66,144.36,13.009,0.31035,53.702,143.46547,144.36,-0.8945306396484511
12037,31.106,1002.3,64.249,4.461,29.723,1099.9,542.58,145.41,13.152,0.17135,53.741,145.49124,145.41,0.08124145507812841
12038,30.206,1002.2,66.715,4.4042,29.35,1100.2,543.85,144.75,12.982,0.15298,54.12,144.7476,144.75,-0.0023956298828125
12039,29.523,1002.6,70.645,4.4198,29.618,1100.3,542.8,145.38,13.068,0.38414,54.873,145.69154,145.38,0.31154357910156705
12040,28.567,1003.2,76.135,4.3555,29.326,1100.0,543.47,144.83,12.953,0.33286,53.636,144.8041,144.83,-0.025907592773450006
12041,27.763,1003.7,79.618,4.417,29.666,1100.1,542.29,145.4,13.133,0.35536,51.561,145.92265,145.4,0.5226531982421818
12042,27.047,1003.9,82.945,4.3652,29.484,1100.2,542.6,145.43,12.879,0.54665,53.707,145.56363,145.43,0.13362915039061818
12043,26.431,1004.1,86.48,4.3032,29.128,1099.9,544.03,144.76,12.865,0.12674,54.287,144.31169,144.76,-0.4483087158203034
